Time,Acc1_X,Acc1_Y,Acc1_Z,Acc2_X,Acc2_Y,Acc2_Z,Acc3_X,Acc3_Y,Acc3_Z,AccF1_X,AccF1_Y,AccF1_Z,AccF2_X,AccF2_Y,AccF2_Z,AccF3_X,AccF3_Y,AccF3_Z,Vel1_X,Vel1_Y,Vel1_Z,Vel2_X,Vel2_Y,Vel2_Z,Vel3_X,Vel3_Y,Vel3_Z,Pos1_X,Pos1_Y,Pos1_Z,Pos2_X,Pos2_Y,Pos2_Z,Pos3_X,Pos3_Y,Pos3_Z
4.99,-0.1398937668495896,-0.0374415717672743,-0.8000174139981133,-0.12525734408125813,0.12733377654020184,-1.1144939242121148,0.08724891309960708,0.06928723718598136,-0.8220625924624418,-0.15696515530906463,-0.024080079420159505,-0.9576141530102675,-0.118049340104315,-0.005105708348220248,-1.090825766842844,0.1360259867480314,0.02368464375807906,-1.017953657570768,-0.0321819039011975,0.0017058771221511618,0.05747988216598509,0.01993338398059641,0.06203170068175709,0.0029185065011196228,-0.0061363850539793915,-0.016268341051720824,0.019639596283592388,0.25425761128827895,0.010797619328198362,-0.034181740000606725,0.23929011617906226,-0.005501752328332374,0.5743548906811538,-0.05071614250670245,-0.007381244417465993,1.0511330970372594
5.05,-0.3807858301426419,-0.18993220657845306,-0.6177603972956011,-0.08147012437863421,0.11631802292783013,-1.039919581686916,0.09731869766586441,-0.08438563243238494,-1.0537590503163456,-0.18318984854285889,-0.007600001499625668,-0.8958648400806539,-0.08181832383858992,0.08229638196936126,-1.0726471561464144,0.1100401729154428,-0.013826102266535042,-0.9843446719330795,-0.015426062127217522,0.009715867075096118,0.03632977104720439,0.021322798345977955,0.05144520987674895,0.010705139323985069,-0.015286293509104844,-0.022081854385709813,0.01979915748856559,0.25425761128827895,0.010797619328198362,-0.0555747869950992,0.22673788204304227,-0.03578220302277538,0.5743548906811538,-0.03809501574700114,0.005614352042331938,1.0394892653074415
5.11,-0.2662560038599081,0.08805919787705054,-0.6677973630359759,-0.04744101947754704,0.22141718012991002,-1.1623785020440847,0.0210494057768979,-0.005408138439773821,-1.041694616744781,-0.17079155152843933,0.028889338595116637,-0.8984669069403776,-0.053251612753316524,0.12439694797648228,-1.041488113134191,0.0742332677296768,-0.05458357741848129,-0.9557974286957541,0.007295981380051461,0.02147271955636796,-0.0015279656833175675,0.01681007493513375,0.024785889590372763,0.018344199443669967,-0.02107922117823903,-0.023989451395921565,0.01681167753878426,0.25425761128827895,-0.00876108719035961,-0.0555747869950992,0.22673788204304227,-0.050367942431919624,0.5578737004065697,-0.025689714877668877,0.019734777678424527,1.0394892653074415
5.17,-0.14266612476866872,0.026533631377232202,-0.8346510308203231,0.07921343318688026,0.10762569827055354,-1.0255934579912858,0.02666872824998162,-0.15784361012908438,-0.9614958001338053,-0.12196156940560293,0.08636719907024917,-0.9687892674576907,-0.040984392315951725,0.10491707038892115,-1.0013095288276834,0.0343793473237807,-0.09285019227955205,-0.9359235733999689,0.02873265408215772,0.0338211966050761,-0.04137708463014449,0.0072127721779653145,-0.011462158671434302,0.023647723311282023,-0.0234616333759507,-0.022521629720886262,0.011690403805486981,0.242130620352168,-0.02867428965285519,-0.03031012204730152,0.21259096810038158,-0.050367942431919624,0.5439538314807233,-0.011882325747202762,0.03299224486637811,1.0227137776574893
5.23,0.007339918569026208,0.1850369552129644,-1.177542971955128,0.026940418628650046,0.0750164530287218,-0.9407160813014215,0.012410171473467943,-0.12477112613983297,-0.895141415490199,-0.05029144912970545,0.15798846077437723,-1.0838285746312744,-0.04819216200149828,0.023025299436329,-0.9603005958276949,-0.005320277666514211,-0.12492605122976828,-0.9283952857635485,0.0421767359330993,0.042159304208290574,-0.06769404121786674,-0.004237969708713535,-0.04820583128092326,0.02412914082990019,-0.023368991745789443,-0.018880642042424678,0.004424996064760659,0.21730051004938847,-0.05348747290539957,0.009545241321413746,0.21259096810038158,-0.015247738850049715,0.5297462882832348,0.0018716077426997324,0.04410492491664603,1.0227137776574893
5.29,0.0911178587050981,0.15911482228780396,-1.399599946110787,-0.10958414699934295,-0.015726194259612598,-0.8605486630868328,-0.02541162491812779,-0.15536203202565302,-0.9256980546181787,0.02560981218119022,0.22921778394230724,-1.205570957478403,-0.07107575662105689,-0.1065360789787186,-0.9288269807274545,-0.042174280449651456,-0.1492964840833632,-0.9367401939987507,0.04466539036394203,0.041938620415654534,-0.07164393907885842,-0.013455937149906748,-0.07626803411506683,0.018520378410875483,-0.021692104391748682,-0.014346474239485967,-0.00491220095596462,0.19100452110427946,-0.07816486906775567,0.05172288498910562,0.22301612006023055,0.029638795519387813,0.5188422555907012,0.014639675532757355,0.04410492491664603,1.0227137776574893
5.35,0.3758755650285098,0.06823156076568036,-1.5585127569994344,-0.27895995004462787,-0.20366251312885333,-0.8827247175745893,-0.07473071716589476,-0.12342913259995933,-0.9326202706018634,0.0902299149037144,0.2798970807283699,-1.2984007211851987,-0.1011165395228882,-0.2571186431579507,-0.915743559809767,-0.07410171801616282,-0.16568314475173168,-0.9624588246066762,0.03803573222532523,0.029831691703054847,-0.054635788445145,-0.017682295297816713,-0.08861646534176745,0.007708887556164572,-0.01879025130891395,-0.009647850231540233,-0.015136135770939477,0.1686168891008647,-0.0957227094121155,0.08388375291213496,0.23342374809493888,0.08180811885598108,0.5188422555907012,0.0257009350005779,0.0582252183370465,1.0227137776574893
5.41,-0.021348749987944938,0.3932581875066303,-1.4373907710963474,0.031423464837054146,-0.7137985890073747,-1.0089123550580177,-0.11832816760063716,-0.1404154435114863,-0.9892835528683109,0.1361955475655862,0.28913849375663564,-1.3432551484862647,-0.12951677942390563,-0.39743973178227154,-0.9252642585757185,-0.09889169912970666,-0.17344589361477247,-1.0032071027956437,0.027073310195847477,0.005415941447296146,-0.026412239916947584,-0.016721917041766184,-0.08256679637447285,-0.005598039380851293,-0.01459304009408239,-0.0045729014876745005,-0.02398235423329551,0.1526920975037847,-0.0957227094121155,0.099423567456412,0.23342374809493888,0.13042235439703287,0.5188422555907012,0.0257009350005779,0.0582252183370465,1.0460241537252795
5.47,0.009403136158716973,0.6971717248872945,-1.2653707626810633,-0.30137829539531463,-0.5965497824953846,-0.8766410212106915,-0.03167072288498387,-0.12829108431866398,-1.0595934895025942,0.16326598874622897,0.2442103793334479,-1.3416116002054566,-0.15073535989773432,-0.5006394907697672,-0.9555557765359586,-0.11400201589379881,-0.1704722959682162,-1.0521602416274793,0.015949205086707788,-0.026472397930688032,0.000940301880604854,-0.012486911892285414,-0.06076615868800021,-0.017842708991579338,-0.008897683323084406,0.0017543668399078384,-0.028818420458442934,0.1526920975037847,-0.08335905314131253,0.099423567456412,0.2506141864290515,0.16617590677026098,0.5188422555907012,0.03952439160427295,0.0582252183370465,1.0629839667154437
5.53,0.14422131857309867,0.27232172521520426,-1.0388171587169956,-0.1615349410125908,-0.30858858280669543,-0.8813509796859672,-0.1429777297639894,-0.18200129739455065,-1.0055013160300865,0.1729665067404759,0.15034210179502594,-1.3086190772465727,-0.16360991859624555,-0.5505928405004419,-0.9986419303243432,-0.11696253580505166,-0.15372658699927538,-1.0987814484418195,0.005704469714938017,-0.05524574699242033,0.01940410369705224,-0.007581862885285888,-0.029439429894560616,-0.025368540494601306,-0.001738669415978042,0.00986709176955518,-0.0274449532593425,0.13995280016848244,-0.05083839214285776,0.08742390196086368,0.2506141864290515,0.183482242786319,0.5430296420859452,0.03952439160427295,0.0582252183370465,1.0791358819514234
5.59,0.022233316959266967,0.12122832432759682,-1.0482887832070473,-0.01597869148191603,-0.24969836631323067,-0.9634808805985874,-0.16358058848638932,-0.3240352189291052,-1.1094334445851242,0.16444331821468453,0.033318109594006995,-1.2614445999335913,-0.1704816346627734,-0.5427828206369659,-1.041740364247267,-0.10665179368430991,-0.12158577105126328,-1.131114918061134,-0.0050388066252076424,-0.06883373789345197,0.027789135326058055,-0.004049619603655744,0.004629205319924507,-0.02534645753630927,0.0060779945500952556,0.018916202811720018,-0.019019095935637675,0.13995280016848244,-0.01029543472577376,0.0710803061827601,0.2506141864290515,0.183482242786319,0.5579610927946049,0.03952439160427295,0.042947684982414004,1.0903378112076962
5.65,0.597689445499971,-0.7152708049750158,-1.6405044962719029,-0.2938645730432693,-1.320871357126254,-1.519059732411318,-0.18434300416452729,0.10702631075876111,-1.4432820325982607,0.13559402676782642,-0.07086396239206101,-1.2114496501532774,-0.1753024945964231,-0.48317221141081546,-1.0713894093691403,-0.08520560994009144,-0.0763299575003916,-1.1398156986010428,-0.01699220300010386,-0.06128480161226808,0.02945070119711693,-0.002829816914832081,0.035126629723444894,-0.01743468099118383,0.012623474410929706,0.026629238405724398,-0.005109094187785405,0.15290049436010755,0.02579843994651615,0.053759557831168585,0.2506141864290515,0.1601243685350433,0.568233003291116,0.03952439160427295,0.027268810187947252,1.0903378112076962
5.71,-0.05390906270260056,-0.44764998448643034,-1.001600371579317,-0.18308025763555336,-0.17328397112888475,-0.934534260802622,-0.05109920251993168,-0.10666870392754803,-1.0670101494851136,0.08778072141121897,-0.13432003991807015,-1.164015170106142,-0.18194811499028948,-0.3884188469284105,-1.0795677278883733,-0.05893317872524517,-0.024619415645203233,-1.1226826801205472,-0.02812788406405918,-0.03737702032052516,0.027909854473680815,-0.003909681822833347,0.05573358635819116,-0.004829490391865265,0.015453146501796702,0.030439352445542966,0.0100758401432191,0.1694654120883718,0.04778279546715863,0.037325884116217956,0.2614278441823569,0.1272970692002491,0.568233003291116,0.02044579516998117,0.00935369503063915,1.0903378112076962
5.77,-0.013308640395292622,0.28468024778258905,-1.170845863729839,-0.1525244106576097,0.13343156222022493,-1.0841735665275274,0.10927661696453082,-0.028827667971654397,-1.0849090222429267,0.028562353101013432,-0.15007417387751867,-1.1220888093446932,-0.19327633437638178,-0.2834341394692205,-1.0672872308633337,-0.0364696622592068,0.02436069394437774,-1.0863506650141395,-0.03484047080887129,-0.00931898045885782,0.02466342880299012,-0.006676697111726439,0.06175538453272194,0.007210877982253493,0.013214212857991663,0.02882938233610594,0.02136912638274862,0.1899816134207081,0.04778279546715863,0.02280049810746819,0.2614278441823569,0.09092512150040044,0.568233003291116,0.02044579516998117,-0.0076154619774670765,1.074829237530135
5.83,-0.0751337231389778,-0.1228235477264378,-1.0322157234663532,-0.14000241486483803,-0.296526358871864,-0.9270768265501023,-0.024280034232952403,0.2549469995967803,-0.9189736162340277,-0.030704862403936984,-0.13018149634111786,-1.087979793755043,-0.2103104701328453,-0.19261427880980464,-1.0425294675853718,-0.024671852797858614,0.061760192612093624,-1.0430120715538702,-0.03488738926553232,0.011708782250644948,0.020080054091042947,-0.010025531504744669,0.05348021190613258,0.014574928435147596,0.006947137877010146,0.02200616152391447,0.02550437071638455,0.2105147378617093,0.04778279546715863,0.01098343102079466,0.2614278441823569,0.059460584407740644,0.568233003291116,0.008575960172891056,-0.02057251679491713,1.0598145835593686
5.89,-0.15114929697604937,0.009367886663172814,-1.0533594508633375,-0.31510816702502026,-0.058902580395690886,-1.0037117759082341,0.04504207708556709,0.009474283339674348,-0.9128425106484785,-0.079914273070509,-0.09371446459377622,-1.0627696748456512,-0.23151382818820093,-0.1304110146727984,-1.014914491745277,-0.025173703526528212,0.0817408831865987,-1.0043642770209313,-0.02897083236612457,0.021483658259476113,0.014842951356206733,-0.012473817679811209,0.03663420819600742,0.016261040902070707,-0.00028838696701529603,0.011764351185769193,0.02275557456626178,0.22756333621876704,0.033714995520279976,0.01098343102079466,0.27859988353714493,0.03791026603560503,0.5486672703393252,0.008575960172891056,-0.02057251679491713,1.0464250566893436
5.95,-0.07010675952090925,-0.050058717736500086,-1.0541248346605134,-0.20741126444138117,-0.16330850588785967,-1.0045948931223483,-0.13622966916588206,0.0923157778516896,-1.0593957119030604,-0.11362860189476456,-0.05586845356576102,-1.0457047346010107,-0.25305248117108214,-0.09853514312794398,-0.9915652157280391,-0.034125645677637165,0.08288649101619676,-0.9771952575735209,-0.01984633415744668,0.022277968046239945,0.010043474537217024,-0.012679303506354284,0.018753527632850455,0.013745527936128338,-0.0052648772908560045,0.0006815731756186481,0.016001007600263316,0.23924366409135706,0.02060324651346472,-0.0036627615321175684,0.27859988353714493,0.026866871613925224,0.5486672703393252,0.008575960172891056,-0.02057251679491713,1.0464250566893436
6.01,-0.123312914926655,-0.021822103209660267,-1.041017637133876,-0.2761957412314281,-0.06098315713838418,-0.994684355497289,-0.047393874233384675,0.027398034434262777,-1.0094568680207636,-0.13131794329480928,-0.023806357590582534,-1.0347812507577476,-0.27012404931877165,-0.08944378740299007,-0.9759716230698926,-0.044969825740734104,0.06762482435159499,-0.9629299834648996,-0.01041361673292702,0.018871330601286748,0.006430420587618143,-0.010050239037150977,0.005347639044401097,0.009178999705160576,-0.006382220979341372,-0.008984765939958738,0.008396554149144787,0.23924366409135706,0.009495334645347788,-0.0036627615321175684,0.2919763931034223,0.026866871613925224,0.535175515044453,0.008575960172891056,-0.02057251679491713,1.0320701473442282
6.07,-0.12321099851797632,-0.03176604918488701,-1.042070039854993,-0.3048556528992123,-0.11754994467675396,-0.9728026734142372,-0.10633620399291106,0.06556174350399432,-0.9190725050337948,-0.1355140008987634,0.002163726613518266,-1.028174346282415,-0.2785783250907166,-0.09190019044799928,-0.9688410613141696,-0.05202971112771883,0.0405009947865429,-0.9598642889572393,-0.002469719190369073,0.015289000426290382,0.0038907798601345344,-0.004973111821225253,-0.0014402334077984308,0.004196860811883963,-0.004157550561197263,-0.01596709990995579,0.0018003080862486697,0.23924366409135706,0.009495334645347788,-0.0036627615321175684,0.2919763931034223,0.026866871613925224,0.535175515044453,0.008575960172891056,-0.02057251679491713,1.0320701473442282
6.13,-0.09643734771207858,0.021959458758356774,-1.0720156809195003,-0.2953038248108572,-0.15840731702946606,-0.9790826180479382,-0.038302387755153225,-0.033568068466241587,-1.008764646422395,-0.12963551424377456,0.025099384833900413,-1.0257084360754871,-0.2763659059534287,-0.09627632466313162,-0.9692650584403741,-0.052701162682938535,0.006783483163672639,-0.9653727911137975,0.0034612807606324712,0.013499098015269998,0.0014518748776716698,0.0013032386310073741,-0.002572623466420423,-0.000251235631025702,-0.0003985294137166365,-0.019846216923395756,-0.0032424982527398476,0.23924366409135706,-0.007448057861384649,-0.0036627615321175684,0.2919763931034223,0.026866871613925224,0.535175515044453,0.008575960172891056,-0.0015258380055800016,1.0320701473442282
6.19,-0.12563404005430948,0.016901277970129795,-1.027049382835416,-0.2866117432420692,-0.19003985663700207,-0.9352211297469332,-0.028571125783149506,0.0308303526155755,-0.9543758065505867,-0.11665600204823194,0.04770638734804109,-1.029595150543808,-0.2645185647561424,-0.09876583589516746,-0.9753387000438919,-0.04744585062948819,-0.02809343381848177,-0.9768031430516235,0.0076386047730646325,0.013309080557781534,-0.0022888602967302894,0.006972381667021782,-0.0014623566023536949,-0.003577461328593056,0.0030918206058682092,-0.0205313059343118,-0.006729105948281693,0.23924366409135706,-0.007448057861384649,-0.0036627615321175684,0.2919763931034223,0.026866871613925224,0.535175515044453,0.008575960172891056,0.010557268487810557,1.0320701473442282
6.25,-0.08043103900306867,-0.00023707145168776469,-1.0507762805478689,-0.25465468810020214,-0.14716549027864756,-0.974470783707564,-0.01243851066222398,-0.05853512704115189,-0.9470580353678344,-0.09897015394362126,0.06957739748842343,-1.0438783271339107,-0.24712883200838015,-0.10332993403758275,-0.9843993194490975,-0.03824338722846994,-0.058652486530819614,-0.9914811459846553,0.010410690983401564,0.012876618976362005,-0.008409690371061101,0.010235149256500282,-0.0026880871162756597,-0.005332922060431069,0.005416796732185151,-0.017986231997032302,-0.008640996512181837,0.23924366409135706,-0.02285746356642344,-0.0036627615321175684,0.2919763931034223,0.026866871613925224,0.535175515044453,0.008575960172891056,0.02114445107763776,1.0320701473442282
6.31,-0.10036618310663678,0.02979859929134977,-1.0514459913703977,-0.23138118754364984,-0.1709031413878518,-0.9916425073153401,-0.028730309913364234,-0.09155700878632436,-1.0411012839461793,-0.07931401906683654,0.08618554892967555,-1.072511053553397,-0.2299862221636536,-0.1198725959308264,-0.9935972547784422,-0.026799592776061525,-0.07974295879905526,-1.0066584204316054,0.011576865973981007,0.009769449776526166,-0.016854574740641125,0.010086814138885444,-0.009747751364689153,-0.005409105664203886,0.006735191255506468,-0.012408946253417541,-0.008929278122536395,0.2273553782432048,-0.02285746356642344,-0.0036627615321175684,0.2780706444910448,0.026866871613925224,0.535175515044453,0.008575960172891056,0.02114445107763776,1.0472198625822058
6.37,-0.22012253129343406,0.20543260778861125,-1.1072233355895917,-0.13446104285224622,0.06972670063048539,-1.0880985319235905,0.01992903891956792,-0.13374982500251686,-1.062362375896068,-0.062148845276109206,0.09039056618161728,-1.116607864418734,-0.21812237190571215,-0.15815771922259692,-1.0012743198069285,-0.013548050695639241,-0.08757863825852394,-1.0199462392681733,0.010106215770960691,0.002469823763847083,-0.025952985258757076,0.006978889741204808,-0.022542716149384193,-0.004514463052502537,0.007801393303153589,-0.004613481210213861,-0.007817575234332172,0.2273553782432048,-0.02285746356642344,0.02090162495710735,0.2780706444910448,0.047523110717014545,0.535175515044453,0.008575960172891056,0.03116591518665494,1.0472198625822058
6.43,0.016405804167027863,0.08902319229186532,-1.1246358169753439,-0.18118874972811289,-0.10227412991465079,-1.0592500362625268,-0.0029404129716195685,-0.03673407553233946,-1.029729071972983,-0.05416776979374743,0.07636180443481186,-1.1717297262823367,-0.21322823080601058,-0.21946091714743923,-1.008571920581746,0.0021739082404541666,-0.08108083634042626,-1.0300252547815114,0.004687942188882623,-0.008258248551430158,-0.032448979110624436,0.0028817602988042332,-0.03609001790942979,-0.004295887359453136,0.009256836190436024,0.0038209958301018334,-0.00593675328718821,0.2273553782432048,-0.02285746356642344,0.039998591794878344,0.2780706444910448,0.06876160118594861,0.5464698868134228,0.008575960172891056,0.03116591518665494,1.0472198625822058
6.49,0.0024584385163462985,0.11685214118399045,-1.1038747814769474,-0.2027212758758656,-0.11433635384948213,-1.013524189398392,-0.07070398164600485,-0.10877259305962678,-0.9948213256552587,-0.06239628672295497,0.04407615555447645,-1.2261484914438365,-0.21244159852540814,-0.29058609591342227,-1.0196490536553493,0.02094207059436817,-0.06275799716028202,-1.0367387826517558,-0.0048510518793023075,-0.019010127767228296,-0.032044320997992794,0.0004678323484901025,-0.04187008808613345,-0.0065247484468831385,0.011046058626341353,0.01079091525862428,-0.003957892118131469,0.2273553782432048,-0.02285746356642344,0.0588519708083291,0.2780706444910448,0.09340291652441596,0.5464698868134228,-0.007226981761788929,0.03116591518665494,1.0576412028701625
6.55,-0.09955902201390361,0.10124253789235302,-1.1563035715834968,-0.27758875023384316,-0.35190891349083037,-0.9671114735899458,0.11241614990849015,-0.09991544542106033,-1.0307179599706522,-0.0900160729461693,0.0017786777124211544,-1.2614765238647196,-0.2095538253492782,-0.3452322056240781,-1.0392424728817968,0.04175820901469719,-0.03874626488292074,-1.0402323469995112,-0.016251330772409374,-0.024889565488998094,-0.02078453524885092,0.0017050493863415427,-0.032130334574501734,-0.011543168801589497,0.012255212432747633,0.014136592046551988,-0.002052747344478996,0.2273553782432048,0.0006314001880238593,0.07109136622742296,0.2780706444910448,0.11233505904782859,0.5570956984309533,-0.007226981761788929,0.014247941383972052,1.0576412028701625
6.61,0.04659287553459439,-0.05887391845597311,-1.3396129910071257,-0.21002100408616833,-0.7048227904257133,-0.9409123295712245,-0.038302387755153225,-0.033568068466241587,-1.008764646422395,-0.1322223147546475,-0.03536406356617668,-1.2575149183977667,-0.19810565591615975,-0.3543794646051811,-1.068294489653217,0.06131162955392381,-0.017732835670099065,-1.0400044282975909,-0.024846600913202246,-0.021844846659831867,0.0023600975381369545,0.00673818994484306,-0.005346898316740582,-0.017106620885900113,0.011510381012308661,0.012356542200967255,0.00014060648800812614,0.245685455167915,0.013499501418284262,0.07109136622742296,0.26702562358982324,0.11233505904782859,0.5671607684793311,-0.021213013848544654,0.014247941383972052,1.0576412028701625
6.67,-0.020449779807391495,-0.2952473788940653,-1.583196384458357,-0.12647013905385843,-0.6288993964508596,-0.9733914182236467,0.11272881304861598,0.17774630800897437,-1.1389023069156674,-0.17498870192988156,-0.05059434554280848,-1.201729337104747,-0.17463806876166393,-0.301463266217506,-1.1005418139884162,0.0746650304495115,-0.0082667155754023,-1.0348749928976788,-0.02519248877729625,-0.008978545595581073,0.032829539584736105,0.013802385906220176,0.03109712166326396,-0.018967594651573685,0.007844487043405138,0.005565956222129769,0.003011458730127194,0.26050186829411964,0.013499501418284262,0.05039195576431762,0.26702562358982324,0.09717131174117893,0.578332852705368,-0.021213013848544654,0.0036883027455643005,1.0576412028701625
6.73,-0.5839420170213145,0.049831890638276956,-1.2875668927991637,-0.36224418383551377,-0.1295106125548959,-1.3485199859523767,0.20711280286316427,0.023739569418014656,-0.9182813946356593,-0.1988589480556687,-0.03269852925778189,-1.0993389061522976,-0.14070730794410558,-0.19317511125911369,-1.1233310633545122,0.0772284473393081,-0.015156087603862108,-1.0238110803749163,-0.014002869743931846,0.0105406231017606,0.06027399821457602,0.019982196603230536,0.06373579039455804,-0.013399420502017078,0.0015122447056230435,-0.004049049358335785,0.006513311770700463,0.26050186829411964,0.013499501418284262,0.01491879505645919,0.247139968230839,0.0596548847873706,0.578332852705368,-0.021213013848544654,0.0036883027455643005,1.0576412028701625
6.79,-0.16907567709656166,-0.08149162240310892,-0.8617264826454206,0.11601953737637698,0.2080373758504603,-1.161102888290364,0.0021954655777547873,-0.17570319448895413,-1.057319047107955,-0.18734936826361176,0.01898042788305528,-0.9763210515146511,-0.10306891162050622,-0.05826430498637769,-1.1232986395887046,0.06697078584274882,-0.0375358722471845,-1.0068012970079159,0.00683395998562991,0.03045682370866891,0.07242936791952839,0.022174664039218563,0.07948232163544319,1.4696399222385859e-05,-0.006013562809610084,-0.013169737711130832,0.010029177076890638,0.26050186829411964,-0.005328145470522095,-0.0277007357620387,0.234100147330064,0.01291504135061406,0.578332852705368,-0.021213013848544654,0.013828600903736846,1.0472693621663536
6.85,-0.1890987346426162,0.05099569594656109,-0.5951815752789121,-0.1886727915489845,0.049930311819333995,-1.1691490673522935,0.04060302523300068,-0.05506237998373999,-1.0489134991277662,-0.13542243766485973,0.09421862167170346,-0.8706874261043207,-0.07181522076245808,0.06440441624116744,-1.0934771113563886,0.04527310697524309,-0.07027627451733706,-0.9853812615357209,0.030403386566719145,0.04419556288250242,0.062042047525903796,0.018333953038599082,0.07201728997731342,0.017556204528294227,-0.012807288437916061,-0.01925246816076589,0.012581471375812807,0.24679413762215305,-0.03139441469907195,-0.06429750106010326,0.2232723073824407,-0.02958353221192081,0.578332852705368,-0.021213013848544654,0.0251715119606153,1.0472693621663536
6.91,-0.0002711313750894571,0.3268508777437008,-0.7128593340947075,-0.01615464201999417,0.16648677178783727,-1.0440407953527824,0.026062997065269024,-0.1327889115566557,-0.9138313986461477,-0.05288232923092548,0.17591261380015435,-0.8162307035659946,-0.05707541147598916,0.13992697843304375,-1.0371208948889157,0.015837820192721286,-0.10704450768942307,-0.9627555711886009,0.048573152400229844,0.04806369871094188,0.03205347290501823,0.008675599814265873,0.04444463905178407,0.03316921146080615,-0.017330622975702516,-0.021647120639526916,0.013308316462016993,0.21819812035682123,-0.05969729500421371,-0.0831640304052372,0.2232723073824407,-0.05574832086239353,0.5563606778201828,-0.0054586144143085324,0.03790986487235501,1.032009722218081
6.97,-0.07557329035141033,0.38943469030672434,-0.7413698805395099,-0.0373303479559243,0.18597672564953613,-0.948271639688843,-0.06474917555158097,-0.11509443382384278,-0.9075025154610646,0.038004404609215496,0.2462723587628035,-0.8285512590282759,-0.06554689304875108,0.1467912907437993,-0.9663520353011299,-0.017255605215982732,-0.14221478087841316,-0.9431618565629883,0.05392035435016627,0.041664696099874235,-0.00689330231274436,-0.0048126601177692335,0.004613860527745178,0.04161843862477626,-0.01936410903726414,-0.02076395752726059,0.011614574427680218,0.1867104150533732,-0.08407342583213412,-0.0831640304052372,0.2232723073824407,-0.05574832086239353,0.5318428092467484,0.006006601494800149,0.0500946046118699,1.032009722218081
7.03,0.03382999329177644,0.21010649631047704,-0.8417308309442002,0.01359278425020425,0.12122097856560818,-0.783913713728701,-0.07587105194428719,-0.13666621197087975,-0.9277747194132842,0.10832659815097359,0.291931339483518,-0.9003212716383568,-0.0976886019344397,0.08109209608535776,-0.8970563278789911,-0.051019438333484456,-0.17096857747803054,-0.9305892812524609,0.04095265365077737,0.026626860670130564,-0.04261190819420754,-0.019118625005634455,-0.03928421473921656,0.04081404111453722,-0.019993151256637344,-0.016857827754854282,0.007316604580757835,0.1623472939137192,-0.09989197787646623,-0.05403085646019027,0.2232723073824407,-0.03536497822643335,0.5078353141821771,0.017704080127805145,0.0500946046118699,1.020865712356357
7.09,0.2572912555415175,0.1295101905478346,-1.1037791085023003,-0.09306825736480719,0.02847811634558623,-0.7886236722039767,-0.049455455896767385,-0.22200258448114615,-0.9895802192676117,0.13076133480189062,0.3051372266102736,-1.0062694600421764,-0.14644733892193887,-0.042637386286859494,-0.8429309126502229,-0.08390702413788503,-0.1888097012483224,-0.9278712139366334,0.0124304469879946,0.007323375030915109,-0.06299360398962961,-0.02901992821889962,-0.07388874071642627,0.03191850738297963,-0.019568602509267844,-0.010387097065384526,0.0014472488352462631,0.1623472939137192,-0.09989197787646623,-0.0173251108256139,0.24912860173350834,0.007501095992242739,0.4890835662411866,0.02909798291423648,0.06623741291022811,1.020865712356357
7.15,0.3413955597883803,0.2782675578836092,-1.265944800528945,-0.3034413264381141,-0.07223558101204444,-0.8355270086869305,-0.13246158455599588,-0.1353748206750851,-0.9375647105902096,0.09003434593085914,0.2820213001070501,-1.1142891961629433,-0.1990212915248873,-0.193549038222338,-0.8116087434088874,-0.11489964810277756,-0.1916453092827963,-0.9365854795067798,-0.02118383919592346,-0.01190093853647541,-0.06117941266510295,-0.029698756228088003,-0.08489628897874239,0.018234331950474515,-0.01747177153743039,-0.0020922112149749077,-0.004552540413439544,0.1623472939137192,-0.09989197787646623,0.020098322432635853,0.2673428455098415,0.05978443176882251,0.4782320019604128,0.039835376247168396,0.06623741291022811,1.020865712356357
7.21,0.3473981203365257,0.2370689661850891,-1.3511894209394113,-0.44241624340681535,-0.23940498738695107,-0.8510306220013798,-0.0385098789951866,-0.22415707585730393,-0.8897025315030183,-0.007595645330681626,0.22236092353816073,-1.1975456641476734,-0.24186076769722645,-0.330628917923414,-0.8043616723657088,-0.14184265893225873,-0.17674464654877697,-0.9569038779196971,-0.051756740927853165,-0.03165192987504895,-0.04414197982271059,-0.022717766941617253,-0.07266583971261731,0.0038443969120253007,-0.014286957093678092,0.007899604702255843,-0.010776030046507106,0.1921734679687992,-0.08210494021708753,0.04012901687919891,0.27764960579201353,0.09276451429607407,0.4782320019604128,0.039835376247168396,0.06623741291022811,1.020865712356357
7.26,-0.33002878506145167,0.5464841682162016,-1.2047140967548724,-0.039768400554369934,-0.7226004184518382,-0.8369988707104542,-0.09948545122933956,-0.2520877325219961,-0.9597158017380006,-0.1324858213909923,0.1332071365402732,-1.2423423501290145,-0.2661440290712841,-0.4139581831593061,-0.818424558347089,-0.16032159614238506,-0.14421477022593793,-0.986837551334806,-0.07068837449742453,-0.05078326917675274,-0.023994192237287736,-0.013075914826440629,-0.04508572108245954,-0.008480909741161021,-0.01010356454016929,0.018716400593090276,-0.01703151972363736,0.2354416644692875,-0.05121761427782036,0.05564882694556736,0.27764960579201353,0.12163393490387878,0.4782320019604128,0.05271962901567682,0.05236488067715117,1.0382020235127987
